Using device: cuda
torch threads: 1
train_every: 4, learning_starts: 1000
reward_version: v3_frontier_new_bdqn
reward_config:
  reward_version: v3_frontier_new_bdqn
  step_penalty: -0.005
  new_cell_bonus: 0.002
  revisit_penalty: 0.0
  new_observed_cell_bonus: 0.015
  new_observed_cell_bonus_cap: 0.15
  boundary_penalty: -0.2
  idle_stay_penalty: -0.03
  detect_value1_bonus: 0.6
  detect_value2_bonus: 1.5
  track_progress_value1_bonus: 0.2
  track_progress_value2_bonus: 0.6
  complete_value1_bonus: 4.0
  complete_value2_bonus: 12.0
  all_targets_bonus: 5.0

[Best] episode=50 score=-8.445 metrics={'eval_reward': -9.394999999999992, 'eval_detected': 1.0, 'eval_completed': 0.1, 'eval_detected_value': 1.3, 'eval_completed_value': 0.1, 'eval_sensor_coverage': 0.31474999487400057, 'stay_ratio': 0.412, 'boundary_hit_ratio': 0.336, 'revisit_ratio': 0.9933333333333333, 'sensor_revisit_ratio': 0.7993333333333333, 'new_observed_cells_per_step': 0.8326666666666667, 'tracking_progress_ratio': 0.005333333333333333}

[Eval 50] {'eval_reward': -9.394999999999992, 'eval_detected': 1.0, 'eval_completed': 0.1, 'eval_detected_value': 1.3, 'eval_completed_value': 0.1, 'eval_sensor_coverage': 0.31474999487400057, 'stay_ratio': 0.412, 'boundary_hit_ratio': 0.336, 'revisit_ratio': 0.9933333333333333, 'sensor_revisit_ratio': 0.7993333333333333, 'new_observed_cells_per_step': 0.8326666666666667, 'tracking_progress_ratio': 0.005333333333333333}

[Best] episode=100 score=-4.365 metrics={'eval_reward': -6.215400000000005, 'eval_detected': 1.0, 'eval_completed': 0.3, 'eval_detected_value': 1.3, 'eval_completed_value': 0.3, 'eval_sensor_coverage': 0.1944999996572733, 'stay_ratio': 0.5833333333333334, 'boundary_hit_ratio': 0.21333333333333335, 'revisit_ratio': 0.998, 'sensor_revisit_ratio': 0.8853333333333333, 'new_observed_cells_per_step': 0.512, 'tracking_progress_ratio': 0.008666666666666666}

[Eval 100] {'eval_reward': -6.215400000000005, 'eval_detected': 1.0, 'eval_completed': 0.3, 'eval_detected_value': 1.3, 'eval_completed_value': 0.3, 'eval_sensor_coverage': 0.1944999996572733, 'stay_ratio': 0.5833333333333334, 'boundary_hit_ratio': 0.21333333333333335, 'revisit_ratio': 0.998, 'sensor_revisit_ratio': 0.8853333333333333, 'new_observed_cells_per_step': 0.512, 'tracking_progress_ratio': 0.008666666666666666}

[Best] episode=150 score=6.664 metrics={'eval_reward': 1.5643999999999907, 'eval_detected': 1.8, 'eval_completed': 0.8, 'eval_detected_value': 2.3, 'eval_completed_value': 1.2, 'eval_sensor_coverage': 0.23149999976158142, 'stay_ratio': 0.4493333333333333, 'boundary_hit_ratio': 0.202, 'revisit_ratio': 0.9953333333333333, 'sensor_revisit_ratio': 0.8453333333333334, 'new_observed_cells_per_step': 0.6106666666666667, 'tracking_progress_ratio': 0.019333333333333334}

[Eval 150] {'eval_reward': 1.5643999999999907, 'eval_detected': 1.8, 'eval_completed': 0.8, 'eval_detected_value': 2.3, 'eval_completed_value': 1.2, 'eval_sensor_coverage': 0.23149999976158142, 'stay_ratio': 0.4493333333333333, 'boundary_hit_ratio': 0.202, 'revisit_ratio': 0.9953333333333333, 'sensor_revisit_ratio': 0.8453333333333334, 'new_observed_cells_per_step': 0.6106666666666667, 'tracking_progress_ratio': 0.019333333333333334}
