Using device: cuda
torch threads: 1
train_every: 4, learning_starts: 1000
reward_version: v3_frontier_new_bdqn
reward_config:
  reward_version: v3_frontier_new_bdqn
  step_penalty: -0.005
  new_cell_bonus: 0.002
  revisit_penalty: 0.0
  new_observed_cell_bonus: 0.015
  new_observed_cell_bonus_cap: 0.15
  boundary_penalty: -0.2
  idle_stay_penalty: -0.03
  detect_value1_bonus: 0.6
  detect_value2_bonus: 1.5
  track_progress_value1_bonus: 0.2
  track_progress_value2_bonus: 0.6
  complete_value1_bonus: 4.0
  complete_value2_bonus: 12.0
  all_targets_bonus: 5.0

[Best] episode=50 score=-7.212 metrics={'eval_reward': -8.561999999999998, 'eval_detected': 0.9, 'eval_completed': 0.2, 'eval_detected_value': 1.0, 'eval_completed_value': 0.2, 'eval_sensor_coverage': 0.27249999940395353, 'stay_ratio': 0.44, 'boundary_hit_ratio': 0.304, 'revisit_ratio': 0.9933333333333333, 'sensor_revisit_ratio': 0.83, 'new_observed_cells_per_step': 0.72, 'tracking_progress_ratio': 0.007333333333333333}

[Eval 50] {'eval_reward': -8.561999999999998, 'eval_detected': 0.9, 'eval_completed': 0.2, 'eval_detected_value': 1.0, 'eval_completed_value': 0.2, 'eval_sensor_coverage': 0.27249999940395353, 'stay_ratio': 0.44, 'boundary_hit_ratio': 0.304, 'revisit_ratio': 0.9933333333333333, 'sensor_revisit_ratio': 0.83, 'new_observed_cells_per_step': 0.72, 'tracking_progress_ratio': 0.007333333333333333}

[Best] episode=100 score=6.930 metrics={'eval_reward': 1.7299999999999893, 'eval_detected': 2.0, 'eval_completed': 0.8, 'eval_detected_value': 2.8, 'eval_completed_value': 1.2, 'eval_sensor_coverage': 0.4379999965429306, 'stay_ratio': 0.146, 'boundary_hit_ratio': 0.30266666666666664, 'revisit_ratio': 0.9933333333333333, 'sensor_revisit_ratio': 0.6913333333333334, 'new_observed_cells_per_step': 1.1613333333333333, 'tracking_progress_ratio': 0.022}

[Eval 100] {'eval_reward': 1.7299999999999893, 'eval_detected': 2.0, 'eval_completed': 0.8, 'eval_detected_value': 2.8, 'eval_completed_value': 1.2, 'eval_sensor_coverage': 0.4379999965429306, 'stay_ratio': 0.146, 'boundary_hit_ratio': 0.30266666666666664, 'revisit_ratio': 0.9933333333333333, 'sensor_revisit_ratio': 0.6913333333333334, 'new_observed_cells_per_step': 1.1613333333333333, 'tracking_progress_ratio': 0.022}

[Eval 150] {'eval_reward': 0.6010000000000131, 'eval_detected': 1.5, 'eval_completed': 0.7, 'eval_detected_value': 1.7, 'eval_completed_value': 0.8, 'eval_sensor_coverage': 0.3029999941587448, 'stay_ratio': 0.166, 'boundary_hit_ratio': 0.16866666666666666, 'revisit_ratio': 0.9933333333333333, 'sensor_revisit_ratio': 0.806, 'new_observed_cells_per_step': 0.8013333333333333, 'tracking_progress_ratio': 0.019333333333333334}

[Eval 200] {'eval_reward': -0.7375000000000018, 'eval_detected': 1.8, 'eval_completed': 0.8, 'eval_detected_value': 2.2, 'eval_completed_value': 0.9, 'eval_sensor_coverage': 0.37550000101327896, 'stay_ratio': 0.03666666666666667, 'boundary_hit_ratio': 0.2773333333333333, 'revisit_ratio': 0.9933333333333333, 'sensor_revisit_ratio': 0.7366666666666667, 'new_observed_cells_per_step': 0.9946666666666667, 'tracking_progress_ratio': 0.02}

[Eval 250] {'eval_reward': -1.7784999999999958, 'eval_detected': 1.3, 'eval_completed': 0.6, 'eval_detected_value': 1.6, 'eval_completed_value': 0.8, 'eval_sensor_coverage': 0.3875000014901161, 'stay_ratio': 0.09133333333333334, 'boundary_hit_ratio': 0.2886666666666667, 'revisit_ratio': 0.9933333333333333, 'sensor_revisit_ratio': 0.72, 'new_observed_cells_per_step': 1.0266666666666666, 'tracking_progress_ratio': 0.015333333333333332}

[Eval 300] {'eval_reward': -1.9907000000000021, 'eval_detected': 1.6, 'eval_completed': 0.2, 'eval_detected_value': 2.0, 'eval_completed_value': 0.2, 'eval_sensor_coverage': 0.49124999791383744, 'stay_ratio': 0.23933333333333334, 'boundary_hit_ratio': 0.184, 'revisit_ratio': 0.994, 'sensor_revisit_ratio': 0.6673333333333333, 'new_observed_cells_per_step': 1.3033333333333332, 'tracking_progress_ratio': 0.009333333333333334}

[Eval 350] {'eval_reward': -1.128000000000004, 'eval_detected': 1.6, 'eval_completed': 0.5, 'eval_detected_value': 2.2, 'eval_completed_value': 0.7, 'eval_sensor_coverage': 0.3842500001192093, 'stay_ratio': 0.198, 'boundary_hit_ratio': 0.24933333333333332, 'revisit_ratio': 0.9933333333333333, 'sensor_revisit_ratio': 0.7186666666666667, 'new_observed_cells_per_step': 1.018, 'tracking_progress_ratio': 0.012666666666666666}

[Eval 400] {'eval_reward': -1.9385000000000026, 'eval_detected': 1.7, 'eval_completed': 0.7, 'eval_detected_value': 2.0, 'eval_completed_value': 0.8, 'eval_sensor_coverage': 0.41274999976158144, 'stay_ratio': 0.09733333333333333, 'boundary_hit_ratio': 0.29133333333333333, 'revisit_ratio': 0.9933333333333333, 'sensor_revisit_ratio': 0.7066666666666667, 'new_observed_cells_per_step': 1.094, 'tracking_progress_ratio': 0.016666666666666666}

[Eval 450] {'eval_reward': -4.091999999999997, 'eval_detected': 1.7, 'eval_completed': 0.3, 'eval_detected_value': 2.0, 'eval_completed_value': 0.5, 'eval_sensor_coverage': 0.3949999988079071, 'stay_ratio': 0.10266666666666667, 'boundary_hit_ratio': 0.33, 'revisit_ratio': 0.9933333333333333, 'sensor_revisit_ratio': 0.7006666666666667, 'new_observed_cells_per_step': 1.0466666666666666, 'tracking_progress_ratio': 0.012}

[Best] episode=500 score=7.474 metrics={'eval_reward': 2.9744999999999946, 'eval_detected': 1.8, 'eval_completed': 0.7, 'eval_detected_value': 2.3, 'eval_completed_value': 1.0, 'eval_sensor_coverage': 0.4565000057220459, 'stay_ratio': 0.24266666666666667, 'boundary_hit_ratio': 0.18333333333333332, 'revisit_ratio': 0.9933333333333333, 'sensor_revisit_ratio': 0.6833333333333333, 'new_observed_cells_per_step': 1.2106666666666666, 'tracking_progress_ratio': 0.017333333333333333}

[Eval 500] {'eval_reward': 2.9744999999999946, 'eval_detected': 1.8, 'eval_completed': 0.7, 'eval_detected_value': 2.3, 'eval_completed_value': 1.0, 'eval_sensor_coverage': 0.4565000057220459, 'stay_ratio': 0.24266666666666667, 'boundary_hit_ratio': 0.18333333333333332, 'revisit_ratio': 0.9933333333333333, 'sensor_revisit_ratio': 0.6833333333333333, 'new_observed_cells_per_step': 1.2106666666666666, 'tracking_progress_ratio': 0.017333333333333333}

[Eval 550] {'eval_reward': -2.2910000000000106, 'eval_detected': 2.0, 'eval_completed': 0.6, 'eval_detected_value': 2.3, 'eval_completed_value': 0.6, 'eval_sensor_coverage': 0.42050000131130216, 'stay_ratio': 0.03933333333333333, 'boundary_hit_ratio': 0.27466666666666667, 'revisit_ratio': 0.9933333333333333, 'sensor_revisit_ratio': 0.6733333333333333, 'new_observed_cells_per_step': 1.1146666666666667, 'tracking_progress_ratio': 0.016}

[Eval 600] {'eval_reward': -3.700999999999999, 'eval_detected': 1.5, 'eval_completed': 0.2, 'eval_detected_value': 1.7, 'eval_completed_value': 0.3, 'eval_sensor_coverage': 0.3820000052452087, 'stay_ratio': 0.18866666666666668, 'boundary_hit_ratio': 0.24666666666666667, 'revisit_ratio': 0.9933333333333333, 'sensor_revisit_ratio': 0.738, 'new_observed_cells_per_step': 1.012, 'tracking_progress_ratio': 0.008}

[Eval 650] {'eval_reward': -0.6340000000000002, 'eval_detected': 1.4, 'eval_completed': 0.6, 'eval_detected_value': 1.7, 'eval_completed_value': 0.8, 'eval_sensor_coverage': 0.41624999791383743, 'stay_ratio': 0.222, 'boundary_hit_ratio': 0.23733333333333334, 'revisit_ratio': 0.9933333333333333, 'sensor_revisit_ratio': 0.6926666666666667, 'new_observed_cells_per_step': 1.1033333333333333, 'tracking_progress_ratio': 0.014}

[Eval 700] {'eval_reward': 1.0154999999999983, 'eval_detected': 2.1, 'eval_completed': 0.6, 'eval_detected_value': 2.7, 'eval_completed_value': 0.6, 'eval_sensor_coverage': 0.41524999812245367, 'stay_ratio': 0.202, 'boundary_hit_ratio': 0.156, 'revisit_ratio': 0.9933333333333333, 'sensor_revisit_ratio': 0.7066666666666667, 'new_observed_cells_per_step': 1.1006666666666667, 'tracking_progress_ratio': 0.019333333333333334}

[Eval 750] {'eval_reward': -2.6715000000000013, 'eval_detected': 1.0, 'eval_completed': 0.0, 'eval_detected_value': 1.1, 'eval_completed_value': 0.0, 'eval_sensor_coverage': 0.3857499971985817, 'stay_ratio': 0.38866666666666666, 'boundary_hit_ratio': 0.11, 'revisit_ratio': 0.9933333333333333, 'sensor_revisit_ratio': 0.7273333333333334, 'new_observed_cells_per_step': 1.022, 'tracking_progress_ratio': 0.004}

[Eval 800] {'eval_reward': -4.513500000000001, 'eval_detected': 1.1, 'eval_completed': 0.1, 'eval_detected_value': 1.4, 'eval_completed_value': 0.2, 'eval_sensor_coverage': 0.3752499997615814, 'stay_ratio': 0.224, 'boundary_hit_ratio': 0.24533333333333332, 'revisit_ratio': 0.9933333333333333, 'sensor_revisit_ratio': 0.7513333333333333, 'new_observed_cells_per_step': 0.994, 'tracking_progress_ratio': 0.004666666666666667}

[Eval 850] {'eval_reward': -2.314500000000003, 'eval_detected': 1.8, 'eval_completed': 0.1, 'eval_detected_value': 2.3, 'eval_completed_value': 0.2, 'eval_sensor_coverage': 0.3942500025033951, 'stay_ratio': 0.18733333333333332, 'boundary_hit_ratio': 0.20133333333333334, 'revisit_ratio': 0.9933333333333333, 'sensor_revisit_ratio': 0.732, 'new_observed_cells_per_step': 1.0446666666666666, 'tracking_progress_ratio': 0.004666666666666667}

[Eval 900] {'eval_reward': -1.5775000000000008, 'eval_detected': 1.1, 'eval_completed': 0.3, 'eval_detected_value': 1.3, 'eval_completed_value': 0.4, 'eval_sensor_coverage': 0.4209999918937683, 'stay_ratio': 0.244, 'boundary_hit_ratio': 0.184, 'revisit_ratio': 0.9933333333333333, 'sensor_revisit_ratio': 0.7126666666666667, 'new_observed_cells_per_step': 1.116, 'tracking_progress_ratio': 0.01}

[Eval 950] {'eval_reward': 2.9610000000000123, 'eval_detected': 1.4, 'eval_completed': 0.5, 'eval_detected_value': 1.8, 'eval_completed_value': 0.7, 'eval_sensor_coverage': 0.3475000008940697, 'stay_ratio': 0.17266666666666666, 'boundary_hit_ratio': 0.09933333333333333, 'revisit_ratio': 0.9933333333333333, 'sensor_revisit_ratio': 0.7586666666666667, 'new_observed_cells_per_step': 0.92, 'tracking_progress_ratio': 0.011333333333333334}

[Eval 1000] {'eval_reward': 1.745000000000008, 'eval_detected': 1.9, 'eval_completed': 0.5, 'eval_detected_value': 2.3, 'eval_completed_value': 0.6, 'eval_sensor_coverage': 0.3877499982714653, 'stay_ratio': 0.18133333333333335, 'boundary_hit_ratio': 0.136, 'revisit_ratio': 0.9933333333333333, 'sensor_revisit_ratio': 0.7146666666666667, 'new_observed_cells_per_step': 1.0273333333333334, 'tracking_progress_ratio': 0.017333333333333333}
Training complete.
Best checkpoint: runs/v3_frontier_new_bdqn/bdqn_seed43_1000/best.pt at episode 500, score=7.474
